weekday;date;nr1asc;nr2asc;nr3asc;nr4asc;nr5asc;nr6asc;additionalNr;six;currency1;rateSix;fiveAddNr;currency2;rateFiveAddNr;five;currency3;rateFive;four;currency4;rateFour;three;currency5;rateThree;nr1;nr2;nr3;nr4;nr5;nr6;additionalNr;
Wednesday;21.06.2006;2;25;28;35;38;39;22;JP;;571367,00;1;EUR;108831,90;75;EUR;1632,40;3813;EUR;57,40;72566;EUR;4,60;35;25;39;38;28;2;22;
Sunday;25.06.2006;4;13;21;34;43;45;29;DJP;;1561487,00;7;EUR;26942,00;189;EUR;1122,50;8583;EUR;43,90;139583;EUR;4,20;13;34;21;43;4;45;29;
Wednesday;28.06.2006;15;17;27;34;40;41;22;1;EUR;2671272,10;11;EUR;19217,00;245;EUR;970,60;11493;EUR;36,70;172244;EUR;3,80;17;15;41;27;34;40;22;
Sunday;02.07.2006;7;10;13;30;38;44;36;1;EUR;740972,70;2;EUR;70568,80;126;EUR;1260,10;6003;EUR;47,00;103414;EUR;4,20;38;30;13;44;7;10;36;
Wednesday;05.07.2006;7;10;14;19;21;35;36;JP;;586195,10;4;EUR;27914,00;99;EUR;1268,80;7871;EUR;28,30;93554;EUR;3,70;7;21;19;10;14;35;36;
Sunday;09.07.2006;1;20;21;26;40;45;38;DJP;;1603199,40;7;EUR;27673,50;165;EUR;1320,70;8751;EUR;44,20;136329;EUR;4,40;1;40;26;21;45;20;38;
Wednesday;12.07.2006;5;15;19;32;35;43;23;4;EUR;684772,90;15;EUR;14424,00;302;EUR;805,90;10308;EUR;41,90;162398;EUR;4,10;35;32;43;15;5;19;23;
Sunday;16.07.2006;17;24;34;37;43;44;3;JP;;723623,20;JP;;137832,90;118;EUR;1314,00;5556;EUR;49,60;92569;EUR;4,60;37;34;17;44;24;43;3;
Wednesday;19.07.2006;20;25;29;32;37;45;1;1;EUR;1703770,00;DJP;;324527,60;112;EUR;1875,20;6717;EUR;55,50;117405;EUR;4,90;45;29;25;20;32;37;1;
Sunday;23.07.2006;2;6;12;17;34;41;15;JP;;732340,40;1;EUR;464021,00;127;EUR;1235,60;6575;EUR;42,40;108376;EUR;4,00;6;2;17;34;12;41;15;
Wednesday;26.07.2006;8;19;32;35;38;43;44;1;EUR;1638580,80;3;EUR;57539,00;120;EUR;1618,20;7849;EUR;43,90;122787;EUR;4,30;38;8;32;19;43;35;44;
Sunday;30.07.2006;3;5;9;12;34;39;29;JP;;734082,00;6;EUR;23304,10;126;EUR;1248,40;7587;EUR;36,80;123652;EUR;3,50;34;12;39;5;9;3;29;
Wednesday;02.08.2006;1;23;32;38;39;44;6;2;EUR;844883,00;3;EUR;60678,30;121;EUR;1692,40;6545;EUR;55,60;119162;EUR;4,70;32;23;38;44;39;1;6;
Sunday;06.08.2006;7;9;12;18;19;35;1;1;EUR;723475,80;6;EUR;22967,40;134;EUR;1156,90;7511;EUR;36,60;119230;EUR;3,60;19;18;35;7;12;9;1;
Wednesday;09.08.2006;3;4;18;21;25;43;6;1;EUR;592970,60;2;EUR;56473,30;86;EUR;1477,50;4762;EUR;47,40;82964;EUR;4,20;21;18;4;25;43;3;6;
Sunday;13.08.2006;1;19;23;25;27;28;18;1;EUR;741154,80;3;EUR;47057,40;119;EUR;1334,60;5953;EUR;47,40;102948;EUR;4,20;19;28;1;25;23;27;18;
Wednesday;16.08.2006;3;10;18;28;42;43;37;1;EUR;591143,00;5;EUR;22519,70;102;EUR;1241,80;5226;EUR;43,00;86390;EUR;4,00;43;3;42;18;28;10;37;
Sunday;20.08.2006;13;21;23;28;37;39;15;JP;;699109,00;3;EUR;44387,80;118;EUR;1269,50;6012;EUR;44,20;97913;EUR;4,20;21;28;39;23;13;37;15;
Wednesday;23.08.2006;7;9;12;23;26;44;41;2;EUR;794119,00;3;EUR;56452,60;228;EUR;835,60;9070;EUR;37,30;143191;EUR;3,60;12;44;9;23;26;7;41;
Sunday;27.08.2006;4;19;24;39;40;43;13;1;EUR;723799,60;3;EUR;45955,50;99;EUR;1566,60;5550;EUR;49,60;97156;EUR;4,40;39;4;43;19;24;40;13;
Wednesday;30.08.2006;2;3;20;21;33;45;29;2;EUR;294843,20;2;EUR;56160,60;103;EUR;1226,80;5526;EUR;40,60;90784;EUR;3,80;3;21;2;20;33;45;29;
Sunday;03.09.2006;1;5;22;23;32;40;31;1;EUR;721422,40;5;EUR;27482,70;146;EUR;1058,80;6339;EUR;43,30;104256;EUR;4,10;32;1;23;5;40;22;31;
Wednesday;06.09.2006;1;14;23;25;30;33;32;1;EUR;634982,20;2;EUR;60474,40;83;EUR;1639,30;4760;EUR;50,80;82664;EUR;4,50;33;30;23;25;14;1;32;
Sunday;10.09.2006;4;6;21;36;40;44;39;1;EUR;775091,30;1;EUR;147636,40;115;EUR;1444,20;6152;EUR;47,90;103350;EUR;4,40;40;36;4;6;44;21;39;
Wednesday;13.09.2006;2;5;11;23;25;31;19;1;EUR;629555,90;8;EUR;14989,40;143;EUR;943,30;6345;EUR;37,70;98738;EUR;3,70;31;23;5;2;11;25;19;
Sunday;17.09.2006;4;10;11;19;28;42;17;1;EUR;767123,00;3;EUR;48706,20;175;EUR;939,30;8534;EUR;34,20;126643;EUR;3,60;28;42;10;19;11;4;17;
Wednesday;20.09.2006;4;11;27;40;42;45;29;JP;;618782,80;3;EUR;39287,80;114;EUR;1163,10;5256;EUR;44,80;90176;EUR;4,00;45;42;11;4;40;27;29;
Sunday;24.09.2006;14;15;18;31;34;45;38;2;EUR;822099,10;4;EUR;48829,30;140;EUR;1569,50;6982;EUR;55,90;125753;EUR;4,80;31;14;18;45;15;34;38;
Wednesday;27.09.2006;3;18;20;25;28;29;19;JP;;581642,50;2;EUR;55394,50;92;EUR;1354,70;4486;EUR;49,30;80156;EUR;4,30;20;29;3;18;28;25;19;
Sunday;01.10.2006;5;22;25;38;39;42;16;1;EUR;1611663,00;4;EUR;49048,50;135;EUR;1634,90;8208;EUR;47,80;136651;EUR;4,40;39;5;25;42;22;38;16;
Wednesday;04.10.2006;6;7;18;28;38;42;35;JP;;592574,10;3;EUR;37623,70;123;EUR;1032,30;5351;EUR;42,10;87250;EUR;4,00;28;7;18;6;42;38;35;
Sunday;08.10.2006;11;12;16;17;20;33;34;DJP;;1667087,10;6;EUR;34111,50;150;EUR;1535,00;8891;EUR;46,00;158103;EUR;4,00;17;11;16;12;20;33;34;
Wednesday;11.10.2006;3;13;27;29;33;39;21;3JP;;2918906,40;12;EUR;19870,10;357;EUR;751,30;15190;EUR;31,30;215017;EUR;3,40;33;3;13;39;29;27;21;
Sunday;15.10.2006;8;14;22;25;30;41;28;4;EUR;1190439,90;4;EUR;87754,90;326;EUR;1211,30;15943;EUR;44,00;257138;EUR;4,20;30;8;41;14;25;22;28;
Wednesday;18.10.2006;4;12;13;22;26;43;10;JP;;585852,50;7;EUR;15941,50;109;EUR;1151,70;5169;EUR;43,10;87439;EUR;3,90;13;22;43;26;4;12;10;
Sunday;22.10.2006;6;12;17;26;35;40;3;1;EUR;1649984,50;8;EUR;25336,40;206;EUR;1106,90;9576;EUR;42,30;157017;EUR;4,00;35;12;17;26;6;40;3;
Wednesday;25.10.2006;8;14;16;31;39;44;27;JP;;615719,60;6;EUR;19546,60;83;EUR;1589,60;4587;EUR;51,10;80312;EUR;4,50;31;39;14;44;8;16;27;
Sunday;29.10.2006;9;31;34;36;37;38;45;DJP;;1592741,50;3;EUR;62033,10;163;EUR;1284,40;7353;EUR;50,60;121879;EUR;4,70;9;38;37;34;36;31;45;
Wednesday;01.11.2006;15;21;25;26;27;34;19;3;EUR;892284,50;2;EUR;103248,70;148;EUR;1569,60;8882;EUR;46,40;156414;EUR;4,10;21;34;26;25;15;27;19;
Sunday;05.11.2006;3;4;9;14;29;44;27;1;EUR;769376,30;2;EUR;73273,90;121;EUR;1362,50;7426;EUR;39,40;120277;EUR;3,80;4;14;3;9;44;29;27;
Wednesday;08.11.2006;20;23;26;30;43;45;12;1;EUR;591679,80;1;EUR;112700,90;73;EUR;1736,80;4080;EUR;55,20;77693;EUR;4,50;20;23;26;43;30;45;12;
Sunday;12.11.2006;2;9;23;30;39;40;4;JP;;745595,70;3;EUR;47339,40;134;EUR;1192,30;6526;EUR;43,50;105898;EUR;4,10;2;9;40;39;30;23;4;
Wednesday;15.11.2006;1;2;18;19;22;43;31;2;EUR;844013,10;4;EUR;44877,60;133;EUR;1518,40;7285;EUR;49,20;128530;EUR;4,30;43;22;19;1;2;18;31;
Sunday;19.11.2006;22;24;26;31;32;44;16;JP;;750813,00;1;EUR;143012,00;93;EUR;1729,90;4872;EUR;58,70;93928;EUR;4,70;32;22;44;26;24;31;16;
Wednesday;22.11.2006;7;10;30;31;33;40;14;DJP;;1674894,80;2;EUR;88007,70;171;EUR;1157,90;8657;EUR;40,60;141014;EUR;3,90;30;40;31;7;10;33;14;
Sunday;26.11.2006;1;16;23;24;33;39;28;3JP;;2912526,90;1;EUR;235739,40;187;EUR;1418,20;9874;EUR;47,70;168864;EUR;4,30;33;1;24;39;23;16;28;
Wednesday;29.11.2006;9;27;32;33;36;40;37;4JP;;4529017,90;4;EUR;76975,70;255;EUR;1358,30;13992;EUR;44,00;240921;EUR;3,90;9;27;40;36;32;33;27;
Sunday;03.12.2006;6;10;14;16;21;36;17;2;EUR;3406171,90;10;EUR;43491,90;351;EUR;1393,90;19934;EUR;43,60;335346;EUR;4,00;36;21;16;10;6;14;17;
Wednesday;06.12.2006;5;8;12;15;18;39;20;JP;;645094,60;3;EUR;40958,30;127;EUR;1088,40;6476;EUR;37,90;104693;EUR;3,60;12;8;15;39;18;5;20;
Sunday;10.12.2006;8;16;17;18;25;35;11;DJP;;1677601,90;2;EUR;98334,00;165;EUR;1340,90;8427;EUR;46,60;144943;EUR;4,20;16;25;35;8;18;17;11;
Wednesday;13.12.2006;3;5;14;22;44;45;40;3JP;;2924451,10;4;EUR;59373,70;218;EUR;1225,60;10683;EUR;44,40;181020;EUR;4,00;3;45;22;14;44;5;40;
Sunday;17.12.2006;7;8;25;27;29;42;36;4;EUR;1148584,20;6;EUR;53012,20;271;EUR;1320,40;14494;EUR;43,80;249869;EUR;3,90;42;27;8;7;29;25;36;
Wednesday;20.12.2006;11;18;23;28;37;39;44;JP;;667268,20;2;EUR;63549,30;114;EUR;1254,20;5291;EUR;48,00;93482;EUR;4,20;39;18;23;11;37;28;44;
Sunday;24.12.2006;4;8;21;29;37;44;9;2;EUR;941272,80;7;EUR;33068,70;268;EUR;971,70;10928;EUR;42,30;170904;EUR;4,20;29;37;21;4;8;44;9;
Wednesday;27.12.2006;3;10;12;22;36;43;39;JP;;561689,90;4;EUR;26747,10;109;EUR;1104,20;5150;EUR;41,50;85013;EUR;3,90;3;12;10;22;36;43;39;
Sunday;31.12.2006;9;20;27;34;41;44;11;3;EUR;605365,10;11;EUR;21721,30;324;EUR;829,60;12800;EUR;37,30;184083;EUR;4,00;9;41;20;44;34;27;11;
Wednesday;03.01.2007;7;14;15;21;24;32;34;1;EUR;602711,90;3;EUR;38267,40;110;EUR;1174,10;5494;EUR;41,70;89275;EUR;4,00;24;14;7;21;15;32;34;
Sunday;07.01.2007;2;23;26;31;41;42;30;JP;;728390,70;JP;;138741,00;96;EUR;1625,80;5432;EUR;51,00;95350;EUR;4,50;42;23;41;26;31;2;30;
Wednesday;10.01.2007;5;16;23;26;34;37;18;3;EUR;572465,00;8;EUR;40890,30;247;EUR;858,00;9163;EUR;41,10;142556;EUR;4,10;23;34;5;37;26;16;18;
Sunday;14.01.2007;3;15;34;37;43;44;5;JP;;761893,40;2;EUR;72561,20;115;EUR;1419,60;5571;EUR;52,00;99059;EUR;4,50;15;37;34;43;3;44;5;
Wednesday;17.01.2007;3;5;11;13;20;43;10;DJP;;1729272,90;8;EUR;23032,80;196;EUR;1057,60;9812;EUR;37,50;156445;EUR;3,60;3;43;11;20;5;13;10;
Sunday;21.01.2007;3;5;8;36;43;44;12;1;EUR;2989371,10;4;EUR;60004,60;191;EUR;1413,70;10332;EUR;46,40;182464;EUR;4,10;5;44;3;43;36;8;12;
Wednesday;24.01.2007;9;27;29;39;43;45;1;JP;;608535,00;6;EUR;19318,50;206;EUR;633,00;6991;EUR;33,10;98346;EUR;3,60;39;27;45;29;9;43;1;
Sunday;28.01.2007;10;22;24;26;37;45;15;DJP;;1693707,10;6;EUR;34449,90;139;EUR;1672,90;8372;EUR;49,30;143781;EUR;4,40;24;22;26;45;37;10;15;
Wednesday;31.01.2007;3;17;24;36;38;41;45;3JP;;2940987,80;3;EUR;79192,40;212;EUR;1260,70;10210;EUR;46,50;169972;EUR;4,30;36;17;3;38;24;41;45;
Sunday;04.02.2007;23;34;38;41;42;45;30;1;EUR;4707450,40;6;EUR;56078,10;273;EUR;1386,50;14194;EUR;47,40;234306;EUR;4,40;34;41;38;42;45;23;30;
Wednesday;07.02.2007;6;10;23;25;29;43;31;JP;;629578,20;JP;;119919,60;101;EUR;1335,70;5277;EUR;45,40;89177;EUR;4,20;10;23;6;29;25;43;31;
Sunday;11.02.2007;1;3;23;37;41;45;32;DJP;;1710205,50;2;EUR;162876,70;157;EUR;1474,90;8364;EUR;49,20;146446;EUR;4,30;3;23;1;45;37;41;32;
Wednesday;14.02.2007;8;16;18;36;37;44;4;2;EUR;1461787,30;5;EUR;46223,50;207;EUR;1256,00;9432;EUR;49,00;158439;EUR;4,50;16;44;18;37;36;8;4;
Sunday;18.02.2007;9;14;17;25;29;44;19;JP;;779555,70;5;EUR;29697,30;129;EUR;1294,90;6639;EUR;44,70;111563;EUR;4,10;44;9;25;29;17;14;19;
Wednesday;21.02.2007;6;19;23;27;37;40;21;2;EUR;864871,40;3;EUR;60329,30;153;EUR;1330,70;8272;EUR;43,70;136783;EUR;4,10;6;37;23;19;27;40;21;
Sunday;25.02.2007;1;2;18;20;32;38;4;JP;;752916,00;1;EUR;143412,50;81;EUR;1991,80;4755;EUR;60,30;91631;EUR;4,80;32;2;18;38;20;1;4;
Wednesday;28.02.2007;3;16;19;31;40;44;14;1;EUR;1747414,20;3;EUR;63142,70;157;EUR;1357,30;8222;EUR;46,00;137318;EUR;4,30;19;31;3;44;40;16;14;
Sunday;04.03.2007;1;7;28;32;38;42;18;2;EUR;408664,50;3;EUR;51893,90;132;EUR;1326,80;6603;EUR;47,10;111638;EUR;4,30;32;1;7;42;28;38;18;
Wednesday;07.03.2007;4;25;30;40;42;45;14;JP;;625402,70;2;EUR;59562,10;83;EUR;1614,60;4710;EUR;50,50;81668;EUR;4,50;25;4;45;30;42;40;14;
Sunday;11.03.2007;9;13;21;27;33;43;26;1;EUR;1718959,30;6;EUR;34716,00;329;EUR;712,20;14780;EUR;28,10;189131;EUR;3,40;13;9;43;27;33;21;26;
Wednesday;14.03.2007;5;10;17;26;29;40;34;JP;;604274,10;1;EUR;115099,80;169;EUR;766,10;7062;EUR;32,50;102918;EUR;3,40;5;26;17;10;40;29;34;
Sunday;18.03.2007;5;19;25;29;30;43;16;3;EUR;552738,80;7;EUR;28678,70;167;EUR;1352,30;9041;EUR;44,40;152245;EUR;4,10;25;19;29;43;5;30;16;
Wednesday;21.03.2007;4;11;18;23;36;42;40;1;EUR;588881,60;2;EUR;56083,90;122;EUR;1034,30;4897;EUR;45,80;80906;EUR;4,30;11;4;36;18;23;42;40;
Sunday;25.03.2007;8;14;15;17;35;43;39;JP;;736178,70;3;EUR;46741,50;91;EUR;1733,50;5780;EUR;48,50;102408;EUR;4,20;17;43;8;14;35;15;39;
Wednesday;28.03.2007;9;12;21;28;32;35;37;1;EUR;1636414,60;1;EUR;171473,40;206;EUR;936,40;9685;EUR;35,40;144652;EUR;3,70;21;9;35;32;12;28;37;
Sunday;01.04.2007;2;12;20;26;42;45;31;1;EUR;741100,00;1;EUR;141161,90;125;EUR;1270,40;6019;EUR;46,90;100883;EUR;4,30;42;2;45;20;26;12;31;
Wednesday;04.04.2007;2;9;10;16;21;35;41;JP;;624328,50;4;EUR;29729,90;122;EUR;1096,50;6232;EUR;38,10;97899;EUR;3,70;9;35;2;21;10;16;41;
Sunday;08.04.2007;4;6;12;24;33;35;23;2;EUR;839350,80;3;EUR;66944,30;186;EUR;1214,70;9491;EUR;42,30;157835;EUR;3,90;33;6;35;12;24;4;23;
Wednesday;11.04.2007;24;25;34;35;42;43;36;1;EUR;535061,10;1;EUR;101916,40;63;EUR;1819,90;3624;EUR;56,20;62225;EUR;5,10;25;35;43;24;34;42;36;
Sunday;15.04.2007;10;12;25;30;33;40;31;JP;;710611,30;JP;;135354,50;129;EUR;1180,40;6652;EUR;40,60;104264;EUR;4,00;30;25;10;12;33;40;31;
Wednesday;18.04.2007;19;36;38;41;42;43;37;JP;;1617457,80;10;EUR;30808,70;121;EUR;1605,90;6525;EUR;52,90;114856;EUR;4,60;38;41;42;36;43;19;37;
Sunday;22.04.2007;11;16;22;24;31;38;34;3JP;;2853264,10;6;EUR;39231,90;179;EUR;1479,40;9398;EUR;50,00;166826;EUR;4,40;22;16;11;24;38;31;34;
Wednesday;25.04.2007;17;20;30;38;40;43;13;4JP;;4464344,20;7;EUR;43838,90;257;EUR;1343,30;13211;EUR;46,40;220047;EUR;4,30;40;17;38;20;43;30;13;
Sunday;29.04.2007;3;8;9;12;13;21;10;5;EUR;1385942,40;12;EUR;39132,80;612;EUR;863,20;28172;EUR;33,30;420907;EUR;3,40;12;9;13;8;21;3;10;
Wednesday;02.05.2007;3;7;15;20;38;44;32;1;EUR;583743,40;2;EUR;55594,60;84;EUR;1489,10;4866;EUR;45,70;84454;EUR;4,10;38;3;44;15;7;20;32;
Sunday;06.05.2007;3;11;15;19;29;32;12;JP;;777446,50;3;EUR;49361,60;249;EUR;669,00;8971;EUR;33,00;127512;EUR;3,60;3;15;32;19;11;29;12;
Wednesday;09.05.2007;1;9;12;16;18;27;15;1;EUR;1745859,90;6;EUR;30743,20;229;EUR;906,10;10641;EUR;34,60;160793;EUR;3,50;12;1;9;18;27;16;15;
Sunday;13.05.2007;8;14;15;17;21;33;37;1;EUR;771501,70;7;EUR;20993,20;159;EUR;1039,70;7807;EUR;37,60;123763;EUR;3,70;17;15;33;14;8;21;37;
Wednesday;16.05.2007;1;5;9;10;32;39;19;1;EUR;647080,80;2;EUR;61626,70;111;EUR;1249,10;6049;EUR;40,70;102981;EUR;3,70;5;32;39;9;1;10;19;
Sunday;20.05.2007;4;21;29;31;37;44;17;JP;;700291,00;4;EUR;33347,10;188;EUR;798,20;5961;EUR;44,70;91897;EUR;4,50;21;37;31;29;4;44;17;
Wednesday;23.05.2007;8;27;35;39;40;43;21;DJP;;1556823,30;6;EUR;27191,50;177;EUR;1036,90;8107;EUR;40,20;126688;EUR;4,00;35;43;39;8;27;40;21;
Sunday;27.05.2007;6;9;14;27;39;41;35;2;EUR;1375179,00;11;EUR;20667,20;239;EUR;1070,10;12006;EUR;37,80;187405;EUR;3,70;39;27;41;14;6;9;35;
Wednesday;30.05.2007;5;10;17;22;30;39;26;JP;;563738,20;7;EUR;15339,80;145;EUR;833,10;5762;EUR;37,20;91291;EUR;3,60;10;30;17;5;22;39;26;
Sunday;03.06.2007;9;18;21;22;29;39;20;1;EUR;1629724,90;6;EUR;33840,80;223;EUR;1024,30;10869;EUR;37,30;167620;EUR;3,70;9;21;39;18;22;29;20;
Wednesday;06.06.2007;6;17;21;33;36;39;22;1;EUR;610219,30;3;EUR;38744,00;125;EUR;1046,00;5978;EUR;38,80;93957;EUR;3,80;17;33;36;6;39;21;22;
Sunday;10.06.2007;3;9;16;22;30;34;35;1;EUR;710077,90;3;EUR;45084,30;159;EUR;956,90;7080;EUR;38,20;112151;EUR;3,70;9;3;16;30;22;34;35;
Wednesday;13.06.2007;6;17;18;21;29;33;9;JP;;576028,00;4;EUR;27429,90;109;EUR;1132,40;6498;EUR;33,70;92007;EUR;3,70;33;21;18;29;6;17;9;
Sunday;17.06.2007;8;15;17;23;27;38;36;3;EUR;516021,90;7;EUR;26450,00;250;EUR;833,10;10924;EUR;33,80;159154;EUR;3,60;8;38;27;15;23;17;36;
Wednesday;20.06.2007;1;7;17;19;26;36;28;1;EUR;560771,00;2;EUR;53406,70;143;EUR;840,30;5839;EUR;36,50;91611;EUR;3,60;19;7;36;1;17;26;28;
Sunday;24.06.2007;7;10;15;29;40;44;5;1;EUR;704723,50;7;EUR;19176,10;119;EUR;1269,00;6153;EUR;43,60;102116;EUR;4,10;15;44;29;7;10;40;5;
Wednesday;27.06.2007;2;8;9;12;14;35;4;JP;;564388,10;4;EUR;26875,60;116;EUR;1042,50;5349;EUR;40,10;90534;EUR;3,70;9;35;12;14;8;2;4;
Sunday;01.07.2007;9;16;17;35;38;39;32;DJP;;1582597,60;7;EUR;27706,30;181;EUR;1205,40;8957;EUR;43,30;148540;EUR;4,00;16;38;35;17;9;39;32;
Wednesday;04.07.2007;5;6;13;17;22;40;42;3JP;;2710987,60;3;EUR;71643,80;218;EUR;1109,10;10297;EUR;41,70;172282;EUR;3,80;22;40;17;6;13;5;42;
Sunday;08.07.2007;13;20;26;30;38;39;24;2;EUR;2155706,60;6;EUR;50807,10;240;EUR;1428,90;11910;EUR;51,10;213154;EUR;4,40;38;39;30;13;20;26;24;
Wednesday;11.07.2007;12;13;27;32;33;39;19;JP;;581320,10;2;EUR;55363,80;66;EUR;1887,40;4677;EUR;47,30;84533;EUR;4,00;33;27;12;32;13;39;19;
Sunday;15.07.2007;7;11;13;19;26;40;32;3;EUR;537700,00;6;EUR;32754,90;300;EUR;736,90;11570;EUR;33,90;172480;EUR;3,50;11;40;26;19;13;7;32;
Wednesday;18.07.2007;4;16;35;36;39;45;42;1;EUR;559132,90;2;EUR;53250,70;68;EUR;1761,90;4043;EUR;52,60;72385;EUR;4,50;16;35;39;36;45;4;42;
Sunday;22.07.2007;3;13;24;36;41;45;7;1;EUR;718141,30;3;EUR;45596,20;103;EUR;1494,00;5717;EUR;47,80;95481;EUR;4,40;36;45;3;41;13;24;7;
Wednesday;25.07.2007;1;22;33;34;37;44;18;JP;;554513,50;0;EUR;105621,60;70;EUR;1697,40;4336;EUR;48,70;69910;EUR;4,70;33;22;1;34;37;44;18;
Sunday;29.07.2007;3;14;18;20;37;45;6;3;EUR;523517,20;4;EUR;74788,10;148;EUR;1471,00;6970;EUR;55,50;127192;EUR;4,70;20;37;45;18;3;14;6;
Wednesday;01.08.2007;11;18;25;29;41;42;39;JP;;564606,40;2;EUR;53772,00;81;EUR;1493,60;4033;EUR;53,30;72899;EUR;4,60;11;25;42;41;18;29;39;
Sunday;05.08.2007;3;5;7;37;44;45;1;DJP;;1574387,90;8;EUR;24042,40;198;EUR;1092,80;9174;EUR;41,90;151194;EUR;3,90;7;5;37;3;44;45;1;
Wednesday;08.08.2007;3;16;17;26;29;35;4;3JP;;2698900,20;6;EUR;35698,80;260;EUR;926,70;12205;EUR;35,00;183536;EUR;3,60;29;16;3;35;26;17;4;
Sunday;12.08.2007;9;10;17;31;34;41;22;1;EUR;4329549,20;9;EUR;34511,00;283;EUR;1234,70;13857;EUR;44,80;235813;EUR;4,10;17;10;41;9;31;34;22;
Wednesday;15.08.2007;13;16;21;22;25;39;2;JP;;536002,70;JP;;102095,70;70;EUR;1640,80;3700;EUR;55,10;71101;EUR;4,40;13;16;22;39;21;25;2;
Sunday;19.08.2007;6;8;21;39;40;45;17;DJP;;1586510,70;7;EUR;43170,30;151;EUR;1490,70;8834;EUR;45,30;152948;EUR;4,00;45;8;40;21;39;6;17;
Wednesday;22.08.2007;3;19;24;28;35;36;23;3JP;;2672277,10;2;EUR;103406,30;155;EUR;1501,00;8673;EUR;47,60;150705;EUR;4,20;35;24;19;28;3;36;23;
Sunday;26.08.2007;4;5;26;31;35;36;23;4JP;;4237856,00;4;EUR;74551,30;242;EUR;1386,20;11225;EUR;53,10;206098;EUR;4,50;31;5;35;4;26;36;23;
Wednesday;29.08.2007;4;14;16;21;23;42;11;1;EUR;6647300,50;15;EUR;30596,10;405;EUR;1274,80;21195;EUR;43,30;344971;EUR;4,10;4;23;21;42;16;14;11;
Sunday;02.09.2007;9;11;14;27;39;40;7;1;EUR;751951,10;5;EUR;28645,70;171;EUR;942,20;7982;EUR;35,80;122235;EUR;3,60;27;11;14;40;39;9;7;
Wednesday;05.09.2007;12;16;22;27;32;37;34;1;EUR;622292,10;2;EUR;59265,90;702;EUR;189,90;5176;EUR;45,80;85089;EUR;4,30;12;22;16;32;37;27;34;
Sunday;09.09.2007;1;9;23;31;42;45;20;1;EUR;756269,40;4;EUR;36012,80;138;EUR;1174,30;6274;EUR;45,90;104727;EUR;4,20;1;45;23;42;31;9;20;
Wednesday;12.09.2007;2;4;12;19;36;42;23;JP;;621507,20;3;EUR;39460,70;103;EUR;1293,00;5801;EUR;40,80;92321;EUR;4,00;2;19;42;4;36;12;23;
Sunday;16.09.2007;2;6;22;27;36;42;7;1;EUR;1648561,40;3;EUR;65209,70;230;EUR;956,80;8939;EUR;43,70;147201;EUR;4,10;2;42;22;36;27;6;7;
Wednesday;19.09.2007;4;6;15;27;38;43;10;1;EUR;621826,80;1;EUR;118443,20;101;EUR;1319,20;5526;EUR;42,80;93490;EUR;3,90;4;38;43;27;15;6;10;
Sunday;23.09.2007;5;7;14;17;25;32;39;1;EUR;762146,70;6;EUR;24195,10;129;EUR;1266,00;7406;EUR;39,20;118113;EUR;3,80;7;17;14;32;5;25;39;
Wednesday;26.09.2007;17;22;24;25;33;38;30;JP;;577313,80;2;EUR;54982,20;84;EUR;1472,70;4451;EUR;49,40;75723;EUR;4,50;17;22;38;33;25;24;30;
Sunday;30.09.2007;8;31;37;39;41;44;23;1;EUR;1583110,70;2;EUR;95790,10;170;EUR;1267,80;8054;EUR;47,50;131745;EUR;4,50;44;8;37;39;41;31;23;
Wednesday;03.10.2007;3;9;15;16;20;31;37;JP;;589009,50;2;EUR;56096,10;88;EUR;1434,20;5527;EUR;40,50;91603;EUR;3,80;9;15;3;16;20;31;37;
Sunday;07.10.2007;13;23;24;39;40;43;41;2;EUR;819917,50;5;EUR;40031,40;161;EUR;1398,60;8321;EUR;48,10;142622;EUR;4,30;13;40;23;39;24;43;41;
Wednesday;10.10.2007;4;9;11;19;32;38;15;JP;;590487,90;1;EUR;112473,90;108;EUR;1171,60;5679;EUR;39,60;92376;EUR;3,80;38;9;4;11;19;32;15;
Sunday;14.10.2007;4;11;18;26;30;45;16;DJP;;1648964,50;4;EUR;50403,60;221;EUR;1026,30;9379;EUR;42,90;152902;EUR;4,10;11;45;18;4;30;26;16;
Wednesday;17.10.2007;2;16;26;30;42;44;29;5;EUR;570167,70;7;EUR;32704,00;264;EUR;975,50;10071;EUR;45,40;164662;EUR;4,30;2;26;42;30;44;16;29;
Sunday;21.10.2007;1;4;5;13;38;42;43;JP;;726287,90;3;EUR;46113,50;95;EUR;1638,20;5501;EUR;50,20;100292;EUR;4,30;5;38;13;1;42;4;43;
Wednesday;24.10.2007;8;11;12;29;30;45;13;2;EUR;849068,60;2;EUR;92557,00;159;EUR;1309,70;8557;EUR;43,20;143767;EUR;4,00;45;11;29;12;8;30;13;
Sunday;28.10.2007;5;9;13;21;37;39;12;JP;;685720,00;6;EUR;21768,80;138;EUR;1064,70;6872;EUR;38,00;108339;EUR;3,70;13;39;21;5;9;37;12;
Wednesday;31.10.2007;21;26;28;36;39;40;16;DJP;;1700518,90;5;EUR;38659,00;177;EUR;1228,50;8704;EUR;44,40;146077;EUR;4,10;26;39;21;36;40;28;16;
Sunday;04.11.2007;1;12;21;29;32;41;3;1;EUR;2928896,00;7;EUR;33425,20;260;EUR;1012,30;11316;EUR;41,30;174480;EUR;4,10;29;21;1;32;41;12;3;
