weekday;date;nr1asc;nr2asc;nr3asc;nr4asc;nr5asc;nr6asc;additionalNr;six;currency1;rateSix;fiveAddNr;currency2;rateFiveAddNr;five;currency3;rateFive;four;currency4;rateFour;three;currency5;rateThree;nr1;nr2;nr3;nr4;nr5;nr6;additionalNr;
Sunday;16.02.1992;7;17;19;21;25;29;1;6;ATS;2571142,00;7;ATS;734612,00;684;ATS;11276,00;30926;ATS;332,00;421127;ATS;30,00;19;29;21;25;17;7;1;
Sunday;23.02.1992;7;20;22;25;30;34;15;JP;;14834617,00;4;ATS;1236218,00;327;ATS;22682,00;16621;ATS;595,00;302922;ATS;40,00;20;25;30;7;22;34;15;
Sunday;01.03.1992;1;7;11;35;38;41;34;DJP;;34650884,00;6;ATS;1100903,00;287;ATS;34523,00;18226;ATS;724,00;355622;ATS;46,00;7;1;41;11;38;35;34;
Sunday;08.03.1992;12;24;25;29;40;45;35;3JP;;61262081,00;4;ATS;2217599,00;374;ATS;35576,00;21857;ATS;811,00;444032;ATS;49,00;25;29;40;24;45;12;35;
Sunday;15.03.1992;1;4;8;27;32;37;40;2;ATS;50973427,00;16;ATS;847599,00;829;ATS;24538,00;45886;ATS;591,00;829343;ATS;40,00;4;8;32;37;27;1;40;
Sunday;22.03.1992;6;13;24;28;31;42;2;10;ATS;1724694,00;25;ATS;229959,00;711;ATS;12128,00;24092;ATS;477,00;363530;ATS;39,00;31;24;42;13;6;28;2;
Sunday;29.03.1992;4;8;33;35;36;44;34;2;ATS;8110931,00;10;ATS;540728,00;279;ATS;29071,00;18059;ATS;598,00;327911;ATS;41,00;44;33;36;4;35;8;34;
Sunday;05.04.1992;7;20;21;30;35;36;2;1;ATS;15621797,00;12;ATS;433938,00;333;ATS;23456,00;17284;ATS;602,00;318446;ATS;40,00;36;21;7;30;35;20;2;
Sunday;12.04.1992;21;30;34;36;38;39;24;1;ATS;15082407,00;6;ATS;837911,00;429;ATS;17578,00;18581;ATS;541,00;288395;ATS;43,00;21;34;38;30;36;39;24;
Sunday;19.04.1992;4;16;17;20;22;39;13;1;ATS;15091970,00;10;ATS;503065,00;343;ATS;21999,00;20226;ATS;497,00;349956;ATS;35,00;4;20;39;22;16;17;13;
Sunday;26.04.1992;4;5;14;23;26;27;6;2;ATS;7080666,00;9;ATS;524493,00;450;ATS;15734,00;25342;ATS;372,00;385088;ATS;30,00;26;4;5;23;14;27;6;
Sunday;03.05.1992;4;5;20;26;27;33;2;4;ATS;3458542,00;7;ATS;658769,00;356;ATS;19430,00;21145;ATS;436,00;319767;ATS;36,00;20;26;27;33;4;5;2;
Sunday;10.05.1992;4;7;21;27;39;42;25;5;ATS;2845197,00;7;ATS;677427,00;493;ATS;14427,00;21223;ATS;446,00;342038;ATS;34,00;42;4;39;27;21;7;25;
Sunday;17.05.1992;4;5;22;26;33;36;43;1;ATS;13764288,00;10;ATS;458809,00;469;ATS;14674,00;25610;ATS;358,00;340675;ATS;33,00;33;4;22;36;26;5;43;
Sunday;24.05.1992;2;8;17;27;29;36;7;JP;;13908098,00;15;ATS;309068,00;554;ATS;12552,00;24204;ATS;383,00;364675;ATS;31,00;29;17;27;8;36;2;7;
Sunday;31.05.1992;17;21;22;30;39;45;3;1;ATS;31493894,00;11;ATS;532902,00;298;ATS;29506,00;19169;ATS;611,00;366797;ATS;39,00;17;45;21;30;39;22;3;
Sunday;07.06.1992;11;20;29;30;31;40;17;1;ATS;14120410,00;10;ATS;470680,00;494;ATS;14291,00;20527;ATS;458,00;309716;ATS;37,00;30;40;20;11;31;29;17;
Sunday;14.06.1992;1;7;13;16;22;41;27;1;ATS;13961485,00;13;ATS;357986,00;334;ATS;20900,00;17138;ATS;543,00;289865;ATS;40,00;13;16;7;1;41;22;27;
Sunday;21.06.1992;21;26;28;38;39;44;10;1;ATS;13574990,00;8;ATS;565624,00;355;ATS;19119,00;17402;ATS;520,00;291182;ATS;38,00;26;21;28;38;39;44;10;
Sunday;28.06.1992;3;7;20;34;35;43;45;JP;;13554728,00;4;ATS;1129560,00;342;ATS;19816,00;15841;ATS;570,00;278046;ATS;40,00;35;34;7;3;20;43;45;
Sunday;05.07.1992;7;13;20;26;28;36;5;1;ATS;31507025,00;20;ATS;299204,00;522;ATS;17195,00;25748;ATS;464,00;421016;ATS;35,00;20;7;28;26;36;13;5;
Sunday;12.07.1992;8;13;27;35;36;40;34;JP;;14034626,00;1;ATS;4678208,00;340;ATS;20639,00;18395;ATS;508,00;301866;ATS;38,00;35;40;8;13;27;36;34;
Sunday;19.07.1992;1;2;11;25;28;45;7;DJP;;33235585,00;11;ATS;581847,00;332;ATS;28917,00;20812;ATS;615,00;356068;ATS;44,00;45;25;11;1;2;28;7;
Sunday;26.07.1992;9;12;16;18;22;45;25;1;ATS;58589782,00;17;ATS;497141,00;481;ATS;26355,00;31920;ATS;529,00;540717;ATS;39,00;9;45;22;12;16;18;25;
Sunday;02.08.1992;2;11;27;30;35;43;14;2;ATS;7176812,00;13;ATS;368041,00;325;ATS;22082,00;16660;ATS;574,00;293522;ATS;40,00;27;30;43;11;2;35;14;
Sunday;09.08.1992;4;7;21;26;27;29;38;7;ATS;2012079,00;12;ATS;391237,00;810;ATS;8694,00;32853;ATS;285,00;438376;ATS;26,00;26;7;27;21;29;4;38;
Sunday;16.08.1992;2;5;12;16;31;33;30;1;ATS;13422539,00;9;ATS;497131,00;612;ATS;10966,00;19308;ATS;463,00;314230;ATS;35,00;31;12;33;5;16;2;30;
Sunday;23.08.1992;4;11;31;34;39;41;6;JP;;13665749,00;4;ATS;1138812,00;220;ATS;31058,00;13627;ATS;668,00;254158;ATS;44,00;34;39;11;31;4;41;6;
Sunday;30.08.1992;3;4;11;27;32;39;15;3;ATS;10796732,00;16;ATS;390092,00;589;ATS;15895,00;30423;ATS;410,00;496351;ATS;31,00;27;4;32;11;39;3;15;
Sunday;06.09.1992;18;37;39;40;43;45;24;JP;;14268142,00;4;ATS;1189011,00;342;ATS;20859,00;12057;ATS;788,00;192643;ATS;61,00;39;45;37;18;43;40;24;
Sunday;13.09.1992;4;9;20;26;27;30;31;3;ATS;11304717,00;13;ATS;503743,00;867;ATS;11329,00;38934;ATS;336,00;543730;ATS;30,00;26;9;4;30;20;27;31;
Sunday;20.09.1992;3;12;13;18;20;40;7;2;ATS;7240854,00;7;ATS;689605,00;312;ATS;23207,00;17113;ATS;564,00;293588;ATS;41,00;12;40;3;13;20;18;7;
Sunday;27.09.1992;12;19;21;22;25;27;28;1;ATS;14236042,00;20;ATS;237267,00;380;ATS;18731,00;19102;ATS;496,00;332593;ATS;35,00;25;21;12;19;27;22;28;
Sunday;04.10.1992;3;7;10;24;36;39;35;1;ATS;14392207,00;7;ATS;685343,00;447;ATS;16098,00;21702;ATS;442,00;353561;ATS;33,00;10;24;39;7;3;36;35;
Sunday;11.10.1992;1;12;13;36;43;44;25;JP;;14483780,00;5;ATS;965585,00;188;ATS;38520,00;11102;ATS;869,00;209911;ATS;57,00;13;1;12;44;36;43;25;
Sunday;18.10.1992;10;21;28;37;38;44;7;4;ATS;8567782,00;15;ATS;439718,00;547;ATS;18087,00;25040;ATS;526,00;388518;ATS;42,00;37;28;10;38;44;21;7;
Sunday;25.10.1992;10;23;25;31;36;45;38;JP;;14497829,00;3;ATS;1610869,00;218;ATS;33251,00;12495;ATS;773,00;241063;ATS;50,00;10;23;45;31;25;36;38;
Sunday;01.11.1992;5;22;23;31;33;45;37;1;ATS;33030740,00;8;ATS;772204,00;436;ATS;21253,00;22981;ATS;537,00;402443;ATS;38,00;22;31;23;5;45;33;37;
Sunday;08.11.1992;4;8;18;21;28;37;26;JP;;14825884,00;9;ATS;549106,00;538;ATS;13778,00;22762;ATS;434,00;341258;ATS;36,00;18;21;28;37;4;8;26;
Sunday;15.11.1992;7;12;15;22;26;30;21;2;ATS;17545687,00;14;ATS;482511,00;995;ATS;10183,00;46061;ATS;293,00;546366;ATS;30,00;12;15;30;7;22;26;21;
Sunday;22.11.1992;3;10;13;19;21;43;16;3;ATS;5197884,00;9;ATS;577542,00;500;ATS;15593,00;24638;ATS;421,00;386547;ATS;33,00;21;13;43;19;10;3;16;
Sunday;29.11.1992;1;5;23;24;40;42;19;1;ATS;15679941,00;6;ATS;871107,00;255;ATS;30744,00;14523;ATS;719,00;271737;ATS;48,00;1;23;42;40;5;24;19;
Sunday;06.12.1992;16;17;20;26;34;43;44;JP;;15336374,00;9;ATS;568013,00;324;ATS;23667,00;19603;ATS;521,00;337468;ATS;37,00;43;16;20;17;26;34;44;
Sunday;13.12.1992;12;21;22;30;31;38;32;1;ATS;35268776,00;11;ATS;604012,00;529;ATS;18839,00;26221;ATS;506,00;443654;ATS;37,00;38;30;21;22;12;31;32;
Sunday;20.12.1992;8;12;16;33;36;44;34;4;ATS;3830876,00;10;ATS;510783,00;466;ATS;16441,00;20729;ATS;492,00;324254;ATS;39,00;12;8;44;36;16;33;34;
Sunday;27.12.1992;1;10;12;26;36;45;13;1;ATS;13890706,00;14;ATS;330731,00;332;ATS;20919,00;17347;ATS;533,00;280747;ATS;41,00;10;26;45;1;36;12;13;
Sunday;03.01.1993;1;26;33;34;39;40;45;JP;;14641211,00;7;a;697200,00;202;ATS;36240,00;12918;ATS;755,00;274798;ATS;44,00;33;1;34;39;26;40;45;
Sunday;10.01.1993;8;11;18;26;38;44;2;2;ATS;16890385,00;12;ATS;531654,00;424;ATS;22570,00;23983;ATS;532,00;384373;ATS;41,00;26;11;38;44;8;18;2;
Sunday;17.01.1993;1;2;4;24;26;28;40;JP;;15250087,00;3;ATS;1694454,00;381;ATS;20013,00;18600;ATS;546,00;330065;ATS;38,00;4;28;1;26;24;2;40;
Sunday;24.01.1993;11;20;26;28;36;40;34;5;ATS;7281234,00;18;ATS;391779,00;670;ATS;15788,00;33111;ATS;425,00;488936;ATS;36,00;40;11;20;36;28;26;34;
Sunday;31.01.1993;4;24;29;36;39;40;18;JP;;15161402,00;7;ATS;721971,00;238;ATS;31851,00;15169;ATS;666,00;296200;ATS;42,00;39;40;36;4;24;29;18;
Sunday;07.02.1993;8;14;15;24;26;42;39;DJP;;36320341,00;7;ATS;1007568,00;398;ATS;26581,00;23697;ATS;595,00;431412;ATS;40,00;26;42;14;8;24;15;39;
Sunday;14.02.1993;6;12;22;28;30;33;10;5;ATS;13393498,00;41;ATS;249163,00;1196;ATS;12812,00;55704;ATS;366,00;832366;ATS;30,00;30;33;22;28;12;6;10;
Sunday;21.02.1993;13;21;28;32;38;39;2;1;ATS;15873934,00;8;ATS;661413,00;480;ATS;16535,00;24270;ATS;436,00;370599;ATS;35,00;38;28;39;13;21;32;2;
Sunday;28.02.1993;3;4;10;17;20;34;16;4;ATS;3865599,00;11;ATS;468557,00;646;ATS;11967,00;27865;ATS;369,00;406212;ATS;31,00;17;3;10;34;4;20;16;
Sunday;07.03.1993;5;17;28;32;37;40;25;JP;;15619311,00;7;ATS;743776,00;449;ATS;17393,00;20340;ATS;511,00;327748;ATS;39,00;32;40;5;37;28;17;25;
Sunday;14.03.1993;5;7;11;20;23;37;34;3;ATS;18856963,00;24;ATS;351837,00;590;ATS;21468,00;34026;ATS;496,00;563188;ATS;37,00;5;37;23;20;7;11;34;
Sunday;21.03.1993;6;19;25;39;40;42;20;2;ATS;7543671,00;6;ATS;838185,00;267;ATS;28253,00;14527;ATS;692,00;269146;ATS;46,00;42;25;40;6;19;39;20;
Sunday;28.03.1993;5;7;17;28;32;45;43;4;ATS;3715957,00;10;ATS;495460,00;622;ATS;11948,00;26138;ATS;379,00;345310;ATS;35,00;32;45;28;7;17;5;43;
Sunday;04.04.1993;9;18;21;33;36;43;6;8;ATS;1840661,00;34;ATS;144365,00;695;ATS;10593,00;23895;ATS;410,00;355239;ATS;34,00;36;33;18;21;43;9;6;
Sunday;11.04.1993;3;20;33;34;42;45;11;2;ATS;7349477,00;10;ATS;489965,00;262;ATS;28051,00;14701;ATS;666,00;274759;ATS;44,00;42;34;3;45;20;33;11;
Sunday;18.04.1993;5;11;25;31;36;38;1;JP;;14027964,00;6;ATS;779331,00;232;ATS;30232,00;13357;ATS;700,00;248460;ATS;47,00;25;31;36;5;38;11;1;
Sunday;25.04.1993;5;21;34;40;41;43;28;1;ATS;32901910,00;7;ATS;898759,00;273;ATS;34567,00;17535;ATS;717,00;338938;ATS;46,00;34;21;41;40;43;5;28;
Sunday;02.05.1993;7;10;13;26;28;36;2;2;ATS;6723282,00;23;ATS;194877,00;2732;ATS;2460,00;38287;ATS;234,00;409807;ATS;27,00;10;7;28;36;13;26;2;
Sunday;09.05.1993;6;9;15;16;27;37;32;3;ATS;4805451,00;20;ATS;240272,00;544;ATS;13250,00;25026;ATS;384,00;371324;ATS;32,00;16;9;6;27;37;15;32;
Sunday;16.05.1993;5;11;24;25;33;38;10;1;ATS;14280586,00;11;ATS;432745,00;433;ATS;16490,00;22348;ATS;426,00;317134;ATS;37,00;5;11;25;24;38;33;10;
Sunday;23.05.1993;5;15;17;24;34;43;45;2;ATS;6780406,00;4;ATS;1130067,00;327;ATS;20735,00;15665;ATS;577,00;271738;ATS;41,00;5;34;15;24;17;43;45;
Sunday;30.05.1993;13;20;21;30;33;35;26;2;ATS;6933274,00;5;ATS;924436,00;451;ATS;15373,00;21240;ATS;435,00;335530;ATS;34,00;20;33;30;21;13;35;26;
Sunday;06.06.1993;9;30;36;40;43;45;16;JP;;13645614,00;5;ATS;909707,00;216;ATS;31587,00;12286;ATS;740,00;234068;ATS;48,00;43;45;36;9;40;30;16;
Sunday;13.06.1993;11;15;27;30;36;42;10;1;ATS;31684553,00;16;ATS;375811,00;465;ATS;19396,00;23209;ATS;518,00;378700;ATS;39,00;42;11;27;36;30;15;10;
Sunday;20.06.1993;8;12;13;18;24;30;23;3;ATS;4673815,00;6;ATS;778969,00;498;ATS;14077,00;25487;ATS;366,00;308331;ATS;37,00;12;8;13;24;30;18;23;
Sunday;27.06.1993;13;16;26;34;41;44;35;2;ATS;6899288,00;6;ATS;766587,00;375;ATS;18398,00;17021;ATS;540,00;270979;ATS;42,00;44;26;13;34;16;41;35;
Sunday;04.07.1993;1;6;12;33;40;45;13;2;ATS;6841090,00;11;ATS;414611,00;335;ATS;20421,00;16665;ATS;547,00;278788;ATS;40,00;12;1;45;40;6;33;13;
Sunday;11.07.1993;2;8;19;20;24;44;34;4;ATS;3398222,00;9;ATS;503440,00;320;ATS;21238,00;15961;ATS;567,00;272212;ATS;41,00;44;19;2;8;24;20;34;
Sunday;18.07.1993;8;11;12;16;19;37;33;1;ATS;13493736,00;8;ATS;562239,00;325;ATS;20759,00;16773;ATS;536,00;287069;ATS;39,00;8;12;19;37;16;11;33;
Sunday;25.07.1993;9;11;13;25;37;44;38;1;ATS;13346562,00;18;ATS;247158,00;280;ATS;23833,00;13336;ATS;667,00;239119;ATS;46,00;44;13;37;9;11;25;38;
Sunday;01.08.1993;2;4;6;26;29;42;32;3;ATS;4427712,00;4;ATS;1106928,00;386;ATS;17206,00;16318;ATS;542,00;285002;ATS;38,00;42;29;6;2;26;4;32;
Sunday;08.08.1993;2;7;17;18;32;35;15;JP;;13219118,00;5;ATS;881274,00;293;ATS;22558,00;15751;ATS;559,00;275190;ATS;40,00;35;18;17;2;7;32;15;
Sunday;15.08.1993;4;11;13;17;34;40;37;3;ATS;10633609,00;14;ATS;444802,00;519;ATS;17997,00;25866;ATS;481,00;424698;ATS;36,00;13;17;40;4;34;11;37;
Sunday;22.08.1993;2;7;20;27;33;43;22;7;ATS;1961581,00;13;ATS;352078,00;1117;ATS;6146,00;22097;ATS;414,00;330299;ATS;34,00;43;33;20;2;7;27;22;
Sunday;29.08.1993;13;17;23;27;30;35;41;3;ATS;4576082,00;7;ATS;653726,00;449;ATS;15287,00;21449;ATS;426,00;334769;ATS;34,00;27;23;17;13;35;30;41;
Sunday;05.09.1993;3;29;30;37;38;41;23;JP;;13800272,00;6;ATS;766681,00;239;ATS;28870,00;12637;ATS;728,00;239737;ATS;47,00;3;30;37;41;29;38;23;
Sunday;12.09.1993;4;5;6;15;38;44;37;1;ATS;32482414,00;7;ATS;889625,00;259;ATS;36065,00;15955;ATS;780,00;327949;ATS;47,00;6;5;44;15;38;4;37;
Sunday;19.09.1993;2;6;8;14;22;29;30;2;ATS;7033509,00;22;ATS;213136,00;536;ATS;13122,00;23395;ATS;400,00;353719;ATS;33,00;6;8;14;2;29;22;30;
Sunday;26.09.1993;15;25;29;33;34;37;13;1;ATS;14443986,00;7;ATS;687808,00;278;ATS;25978,00;17197;ATS;559,00;278871;ATS;34,00;25;37;34;33;15;29;13;
Sunday;03.10.1993;3;10;15;31;36;37;45;1;ATS;14238805,00;5;ATS;949253,00;300;ATS;23731,00;15225;ATS;623,00;279806;ATS;42,00;10;36;3;15;37;31;45;
Sunday;10.10.1993;7;14;15;23;36;41;44;JP;;14171347,00;5;ATS;944756,00;296;ATS;23938,00;15621;ATS;604,00;272340;ATS;43,00;23;41;36;7;14;15;44;
Sunday;17.10.1993;5;6;10;17;34;39;24;DJP;;52861283,00;17;ATS;480756,00;570;ATS;21507,00;34295;ATS;476,00;592937;ATS;34,00;39;34;10;5;6;17;24;
Sunday;24.10.1993;6;10;16;27;29;35;38;6;ATS;15777098,00;52;ATS;267957,00;1472;ATS;14198,00;67338;ATS;413,00;1028414;ATS;33,00;35;29;16;27;10;6;38;
Sunday;31.10.1993;6;25;33;38;42;43;45;JP;;15635070,00;3;ATS;1737230,00;196;ATS;39885,00;13510;ATS;771,00;260446;ATS;50,00;43;38;6;25;33;42;45;
Sunday;07.11.1993;11;15;21;27;29;30;44;DJP;;36384023,00;7;ATS;988045,00;819;ATS;12667,00;39428;ATS;350,00;586231;ATS;29,00;11;15;29;21;27;30;44;
Sunday;14.11.1993;22;27;29;36;38;43;7;8;ATS;8022609,00;19;ATS;487664,00;850;ATS;16351,00;36903;ATS;502,00;615461;ATS;37,00;22;27;43;29;36;38;7;
Sunday;21.11.1993;2;19;21;26;34;42;44;2;ATS;8108914,00;10;ATS;540594,00;376;ATS;21566,00;19392;ATS;557,00;342434;ATS;39,00;2;34;21;42;19;26;44;
Sunday;28.11.1993;4;9;14;16;36;42;33;3;ATS;5165810,00;9;ATS;573978,00;304;ATS;25489,00;16590;ATS;622,00;300958;ATS;42,00;4;16;9;14;42;36;33;
Sunday;05.12.1993;2;17;41;42;44;45;14;JP;;15555553,00;2;ATS;2592592,00;199;ATS;39084,00;14434;ATS;718,00;219147;ATS;59,00;41;45;42;17;2;44;14;
Sunday;12.12.1993;7;8;27;36;40;43;26;DJP;;36453487,00;18;ATS;386998,00;451;ATS;23168,00;27687;ATS;503,00;467659;ATS;37,00;43;27;8;36;40;7;26;
Sunday;19.12.1993;4;5;7;8;20;30;16;4;ATS;16037118,00;23;ATS;401376,00;946;ATS;14637,00;44978;ATS;410,00;677424;ATS;34,00;4;8;20;30;5;7;16;
Sunday;26.12.1993;1;2;5;7;33;41;37;JP;;15956713,00;12;ATS;443242,00;310;ATS;25736,00;19972;ATS;532,00;358535;ATS;37,00;5;2;33;1;41;7;37;
Sunday;02.01.1994;6;7;15;25;26;37;4;2;ATS;18558708,00;12;ATS;587797,00;532;ATS;19887,00;26056;ATS;541,00;444948;ATS;39,00;37;15;25;6;26;7;4;
Sunday;09.01.1994;15;23;26;28;32;33;40;5;ATS;2785937,00;14;ATS;331659,00;533;ATS;13067,00;23676;ATS;392,00;360422;ATS;32,00;28;15;32;33;26;23;40;
Sunday;16.01.1994;5;8;11;12;39;45;43;2;ATS;7924787,00;5;ATS;1056638,00;338;ATS;23446,00;19010;ATS;555,00;344193;ATS;38,00;5;45;39;12;11;8;43;
Sunday;23.01.1994;5;19;20;30;32;39;16;JP;;15583034,00;9;ATS;577149,00;363;ATS;21464,00;20252;ATS;512,00;338485;ATS;38,00;19;39;5;32;30;20;16;
Sunday;30.01.1994;14;30;31;34;37;44;21;DJP;;36382074,00;8;ATS;866626,00;268;ATS;38804,00;17785;ATS;779,00;326431;ATS;53,00;31;37;34;30;44;14;21;
Sunday;06.02.1994;1;4;6;12;17;23;15;6;ATS;11134967,00;38;ATS;266909,00;1043;ATS;14586,00;43446;ATS;466,00;666339;ATS;38,00;12;23;6;4;17;1;15;
Sunday;13.02.1994;1;15;20;32;36;42;8;1;ATS;17136206,00;7;ATS;816009,00;256;ATS;33469,00;14024;ATS;814,00;290530;ATS;49,00;36;15;20;1;32;42;8;
Sunday;20.02.1994;19;24;25;34;41;43;37;JP;;16440492,00;6;ATS;913360,00;257;ATS;31985,00;14809;ATS;740,00;268011;ATS;51,00;41;19;43;34;24;25;37;
Sunday;27.02.1994;15;18;27;37;41;43;2;6;ATS;6395064,00;18;ATS;406109,00;399;ATS;27481,00;22820;ATS;640,00;404002;ATS;45,00;18;43;15;37;27;41;2;
Sunday;06.03.1994;5;29;30;31;32;37;11;1;ATS;16504277,00;7;ATS;785917,00;265;ATS;31140,00;15929;ATS;690,00;300405;ATS;45,00;29;30;32;31;37;5;11;
Sunday;13.03.1994;7;18;27;31;38;39;14;JP;;16236312,00;6;ATS;902017,00;354;ATS;22932,00;18541;ATS;583,00;339134;ATS;39,00;31;18;39;38;27;7;14;
Sunday;20.03.1994;5;23;27;31;37;42;10;1;ATS;57664471,00;14;ATS;599805,00;630;ATS;19993,00;28613;ATS;586,00;483073;ATS;43,00;37;27;31;23;42;5;10;
Sunday;27.03.1994;19;24;32;33;36;40;2;JP;;16370019,00;6;ATS;909445,00;301;ATS;27192,00;19058;ATS;572,00;338736;ATS;40,00;36;33;32;19;24;40;2;
Sunday;03.04.1994;1;11;13;32;38;43;19;DJP;;38465632,00;11;ATS;669564,00;299;ATS;36949,00;17941;ATS;821,00;357354;ATS;51,00;11;1;32;43;13;38;19;
Sunday;10.04.1994;2;3;13;17;26;39;45;4;ATS;16692299,00;25;ATS;377380,00;1036;ATS;13660,00;46276;ATS;407,00;709398;ATS;33,00;17;3;26;39;2;13;45;
Sunday;17.04.1994;13;19;23;24;25;32;10;JP;;17052002,00;3;ATS;1894666,00;288;ATS;29604,00;17993;ATS;631,00;337890;ATS;42,00;23;24;25;19;32;13;10;
Sunday;24.04.1994;2;7;12;14;25;40;18;3;ATS;13285701,00;8;ATS;950212,00;450;ATS;25339,00;25525;ATS;595,00;439341;ATS;43,00;2;40;25;14;7;12;18;
Sunday;01.05.1994;12;16;30;39;40;42;3;JP;;16875296,00;8;ATS;703137,00;281;ATS;30027,00;17050;ATS;659,00;319316;ATS;44,00;30;39;16;12;40;42;3;
Sunday;08.05.1994;3;5;11;25;42;44;30;4;ATS;9669944,00;8;ATS;908520,00;368;ATS;29625,00;21439;ATS;678,00;407103;ATS;44,00;44;42;11;25;3;5;30;
Sunday;15.05.1994;1;9;12;23;28;45;27;1;ATS;16203026,00;26;ATS;207731,00;480;ATS;16878,00;22308;ATS;484,00;361930;ATS;37,00;45;9;28;23;1;12;27;
Sunday;22.05.1994;2;9;11;16;23;45;35;2;ATS;7938243,00;10;ATS;529216,00;480;ATS;16538,00;23769;ATS;445,00;352626;ATS;37,00;16;2;23;9;45;11;35;
Sunday;29.05.1994;1;3;16;20;26;37;17;1;ATS;15276103,00;7;ATS;727433,00;225;ATS;33946,00;15490;ATS;657,00;291871;ATS;43,00;3;26;16;37;20;1;17;
Sunday;05.06.1994;3;5;9;21;29;39;45;9;ATS;1669452,00;24;ATS;208681,00;934;ATS;8043,00;35636;ATS;281,00;453793;ATS;27,00;9;21;39;29;5;3;45;
Sunday;12.06.1994;1;19;26;29;36;37;31;JP;;15244423,00;2;ATS;2540737,00;224;ATS;34027,00;14029;ATS;724,00;285679;ATS;44,00;36;26;1;19;29;37;31;
Sunday;19.06.1994;5;7;21;23;25;26;20;1;ATS;53982113,00;14;ATS;559363,00;745;ATS;15767,00;38323;ATS;408,00;614178;ATS;31,00;26;5;7;25;21;23;20;
Sunday;26.06.1994;7;14;19;22;24;40;36;3;ATS;5148791,00;6;ATS;858131,00;322;ATS;23985,00;18903;ATS;544,00;328214;ATS;39,00;22;24;19;7;40;14;36;
Sunday;03.07.1994;3;10;28;34;41;43;15;1;ATS;15112201,00;13;ATS;387492,00;325;ATS;23249,00;18966;ATS;531,00;328376;ATS;38,00;43;28;10;34;41;3;15;
Sunday;10.07.1994;11;22;24;33;37;43;19;2;ATS;7551214,00;10;ATS;503414,00;392;ATS;19263,00;18256;ATS;551,00;302108;ATS;41,00;24;33;11;43;22;37;19;
Sunday;17.07.1994;17;20;21;30;31;39;29;2;ATS;7398708,00;16;ATS;308279,00;461;ATS;16049,00;21517;ATS;458,00;334863;ATS;36,00;39;17;31;20;21;30;29;
Sunday;24.07.1994;16;32;33;36;43;45;17;1;ATS;14586021,00;3;ATS;1620669,00;376;ATS;19396,00;16892;ATS;575,00;284824;ATS;42,00;16;32;45;33;43;36;17;
Sunday;31.07.1994;4;7;9;13;18;22;14;3;ATS;4845871,00;13;ATS;372759,00;644;ATS;11286,00;26692;ATS;363,00;386774;ATS;31,00;18;9;4;22;13;7;14;
Sunday;07.08.1994;1;16;17;21;25;29;36;1;ATS;14754034,00;5;ATS;983602,00;292;ATS;25263,00;17012;ATS;578,00;307606;ATS;39,00;1;29;17;16;25;21;36;
Sunday;14.08.1994;12;24;25;36;43;45;15;1;ATS;14780819,00;6;ATS;821156,00;330;ATS;22395,00;15046;ATS;654,00;250984;ATS;49,00;45;12;25;24;43;36;15;
Sunday;21.08.1994;3;4;9;16;19;32;2;2;ATS;7329759,00;10;ATS;488650,00;457;ATS;16038,00;24216;ATS;403,00;377269;ATS;32,00;9;4;19;3;32;16;2;
Sunday;28.08.1994;2;5;10;32;41;44;34;JP;;14868327,00;6;ATS;826018,00;301;ATS;24698,00;16695;ATS;593,00;292748;ATS;42,00;32;2;10;44;41;5;34;
Sunday;04.09.1994;4;8;14;40;41;45;12;1;ATS;37908141,00;9;ATS;853326,00;400;ATS;28799,00;24435;ATS;628,00;415320;ATS;46,00;40;14;41;4;8;45;12;
Sunday;11.09.1994;8;10;15;18;23;38;11;1;ATS;16018557,00;10;ATS;533951,00;437;ATS;18327,00;21681;ATS;492,00;356462;ATS;37,00;38;15;18;8;23;10;11;
Sunday;18.09.1994;17;19;23;39;42;43;16;1;ATS;15737469,00;6;ATS;874303,00;312;ATS;25220,00;16833;ATS;623,00;299457;ATS;43,00;43;42;17;23;19;39;16;
Sunday;25.09.1994;8;10;11;13;27;36;7;6;ATS;2575245,00;13;ATS;396191,00;611; ATS;12644,00;24117;ATS;427,00;383918;ATS;33,00;36;10;8;11;13;27;7;
Sunday;02.10.1994;6;7;18;25;33;42;38;3;ATS;5104972,00;3;ATS;1701657,00;475;ATS;16120,00;20198;ATS;505,00;314548;ATS;40,00;6;7;25;42;33;18;38;
Sunday;09.10.1994;4;10;13;18;19;21;14;6;ATS;2524057,00;14;ATS;360579,00;455;ATS;16642,00;22470;ATS;449,00;355574;ATS;35,00;19;21;4;18;13;10;14;
Sunday;16.10.1994;17;25;29;33;39;42;18;1;ATS;14991511,00;8;ATS;624646,00;506;ATS;14813,00;22934;ATS;435,00;336178;ATS;37,00;33;29;39;17;25;42;18;
Sunday;23.10.1994;10;21;29;39;43;45;30;4;ATS;3761679,00;11;ATS;455961,00;548;ATS;13728,00;22053;ATS;454,00;331978;ATS;37,00;45;29;39;10;21;43;30;
Sunday;30.10.1994;3;15;27;28;37;41;20;5;ATS;2963417,00;9;ATS;548780,00;623;ATS;11891,00;24963;ATS;395,00;356436;ATS;34,00;28;3;37;41;27;15;20;
Sunday;06.11.1994;1;6;15;18;26;30;11;2;ATS;7399211,00;11;ATS;448437,00;493;ATS;15008,00;21687;ATS;454,00;334789;ATS;36,00;18;30;6;26;15;1;11;
